HOLDING_CODE,off.farm.income,successor
747/0041,FALSE,TRUE
747/0044,TRUE,FALSE
747/0048,FALSE,TRUE
749/0375,TRUE,FALSE
731/0105,FALSE,TRUE
731/0106,FALSE,TRUE
731/0115,FALSE,TRUE
731/0137,FALSE,TRUE
731/0153,FALSE,TRUE
731/0181,FALSE,TRUE
739/0001,TRUE,FALSE
739/0003,TRUE,FALSE
739/0012,TRUE,FALSE
739/0018,TRUE,FALSE
747/0050,TRUE,FALSE
747/0052,TRUE,FALSE
747/0054,TRUE,FALSE
747/0059,FALSE,TRUE
747/0063,TRUE,FALSE
749/0434,TRUE,FALSE
749/0445,TRUE,FALSE
731/0183,TRUE,FALSE
731/0184,FALSE,TRUE
732/0005,FALSE,FALSE
740/0001,FALSE,TRUE
740/0004,TRUE,FALSE
740/0005,TRUE,FALSE
740/0007,TRUE,FALSE
747/0083,FALSE,TRUE
747/0088,FALSE,TRUE
749/0456,TRUE,FALSE
749/0458,FALSE,TRUE
733/0007,FALSE,TRUE
733/0017,FALSE,TRUE
733/0025,FALSE,FALSE
733/0026,FALSE,TRUE
733/0033,TRUE,FALSE
733/0037,TRUE,FALSE
740/0020,TRUE,FALSE
741/0001,FALSE,TRUE
741/0016,TRUE,FALSE
741/0022,TRUE,FALSE
747/0092,FALSE,FALSE
747/0095,FALSE,TRUE
749/0515,TRUE,FALSE
749/0523,TRUE,FALSE
734/0004,TRUE,FALSE
734/0005,TRUE,FALSE
734/0006,FALSE,FALSE
734/0007,FALSE,FALSE
734/0011,TRUE,FALSE
734/0015,FALSE,TRUE
741/0031,TRUE,FALSE
741/0039,TRUE,FALSE
741/0047,TRUE,FALSE
741/0050,TRUE,FALSE
747/0134,FALSE,TRUE
748/0007,TRUE,FALSE
748/0008,FALSE,FALSE
748/0009,TRUE,FALSE
749/0577,TRUE,FALSE
749/0623,TRUE,FALSE
734/0022,FALSE,TRUE
734/0025,FALSE,TRUE
734/0032,FALSE,TRUE
734/0036,TRUE,FALSE
734/0040,FALSE,TRUE
734/0044,TRUE,FALSE
734/0045,TRUE,FALSE
734/0055,TRUE,FALSE
741/0063,TRUE,FALSE
741/0068,FALSE,TRUE
741/0076,TRUE,FALSE
748/0011,FALSE,FALSE
748/0014,FALSE,TRUE
748/0016,TRUE,FALSE
748/0018,TRUE,FALSE
748/0020,FALSE,TRUE
748/0035,TRUE,FALSE
749/0642,TRUE,FALSE
734/0070,FALSE,TRUE
734/0071,TRUE,FALSE
734/0072,TRUE,FALSE
734/0078,TRUE,FALSE
734/0091,FALSE,FALSE
741/0095,TRUE,FALSE
741/0099,TRUE,FALSE
741/0104,TRUE,FALSE
741/0142,FALSE,FALSE
778/0146,FALSE,FALSE
779/0001,FALSE,TRUE
779/0012,TRUE,FALSE
790/0009,FALSE,FALSE
790/0014,FALSE,TRUE
791/0002,TRUE,FALSE
800/0038,TRUE,FALSE
801/0004,FALSE,TRUE
801/0006,TRUE,FALSE
801/0007,FALSE,TRUE
801/0008,FALSE,FALSE
801/0009,TRUE,FALSE
771/0058,FALSE,TRUE
771/0060,FALSE,FALSE
771/0062,FALSE,TRUE
771/0063,FALSE,TRUE
771/0064,TRUE,FALSE
771/0078,TRUE,FALSE
779/0013,FALSE,FALSE
780/0001,FALSE,TRUE
780/0002,TRUE,FALSE
780/0004,FALSE,TRUE
780/0005,FALSE,FALSE
780/0006,TRUE,FALSE
780/0007,FALSE,TRUE
780/0009,FALSE,TRUE
780/0012,FALSE,TRUE
791/0003,FALSE,TRUE
791/0004,TRUE,FALSE
791/0006,TRUE,FALSE
791/0013,FALSE,TRUE
792/0010,FALSE,TRUE
792/0011,TRUE,FALSE
801/0011,TRUE,FALSE
801/0018,FALSE,TRUE
801/0020,TRUE,FALSE
801/0022,FALSE,TRUE
801/0030,TRUE,FALSE
801/0037,FALSE,FALSE
772/0002,FALSE,TRUE
772/0004,FALSE,TRUE
772/0007,FALSE,TRUE
772/0008,TRUE,FALSE
772/0011,FALSE,TRUE
780/0013,FALSE,TRUE
780/0017,FALSE,TRUE
780/0018,TRUE,FALSE
780/0022,TRUE,FALSE
780/0026,TRUE,FALSE
792/0013,FALSE,FALSE
792/0014,TRUE,FALSE
793/0001,TRUE,FALSE
793/0002,FALSE,TRUE
793/0003,TRUE,FALSE
801/0040,FALSE,TRUE
801/0041,FALSE,TRUE
801/0084,TRUE,FALSE
772/0014,FALSE,TRUE
772/0017,FALSE,TRUE
772/0018,TRUE,FALSE
772/0026,FALSE,TRUE
772/0028,FALSE,TRUE
772/0029,TRUE,FALSE
772/0035,TRUE,FALSE
772/0036,FALSE,FALSE
781/0001,FALSE,TRUE
781/0005,FALSE,TRUE
781/0006,FALSE,TRUE
781/0010,FALSE,TRUE
781/0011,TRUE,FALSE
781/0012,FALSE,TRUE
781/0013,TRUE,FALSE
793/0009,TRUE,FALSE
793/0023,TRUE,FALSE
793/0035,TRUE,FALSE
802/0001,FALSE,TRUE
802/0002,FALSE,TRUE
802/0004,TRUE,FALSE
802/0007,TRUE,FALSE
802/0010,TRUE,FALSE
802/0011,FALSE,TRUE
773/0003,FALSE,TRUE
773/0004,FALSE,TRUE
773/0006,FALSE,TRUE
773/0008,FALSE,TRUE
773/0011,FALSE,TRUE
773/0014,FALSE,TRUE
773/0015,TRUE,FALSE
773/0016,FALSE,FALSE
781/0023,FALSE,FALSE
781/0025,FALSE,TRUE
781/0027,FALSE,TRUE
781/0028,FALSE,TRUE
781/0039,TRUE,FALSE
781/0049,TRUE,FALSE
794/0008,FALSE,TRUE
794/0013,FALSE,TRUE
794/0018,FALSE,TRUE
794/0023,TRUE,FALSE
794/0029,FALSE,TRUE
802/0016,FALSE,TRUE
802/0028,FALSE,FALSE
773/0017,FALSE,TRUE
773/0021,FALSE,TRUE
773/0023,FALSE,TRUE
773/0034,TRUE,FALSE
774/0003,TRUE,FALSE
782/0002,FALSE,TRUE
782/0009,FALSE,TRUE
782/0010,FALSE,TRUE
782/0011,FALSE,TRUE
795/0006,TRUE,FALSE
795/0007,FALSE,TRUE
795/0009,TRUE,FALSE
796/0001,FALSE,TRUE
768/0066,TRUE,FALSE
768/0071,FALSE,TRUE
769/0003,TRUE,FALSE
769/0004,FALSE,TRUE
774/0007,FALSE,TRUE
774/0010,FALSE,TRUE
774/0013,FALSE,TRUE
774/0014,FALSE,TRUE
774/0016,FALSE,TRUE
782/0014,TRUE,FALSE
782/0015,FALSE,FALSE
782/0018,FALSE,TRUE
782/0023,TRUE,FALSE
782/0024,FALSE,TRUE
783/0003,FALSE,TRUE
796/0002,TRUE,FALSE
796/0007,FALSE,TRUE
796/0008,FALSE,TRUE
796/0020,FALSE,FALSE
796/0026,FALSE,TRUE
769/0005,FALSE,TRUE
769/0008,TRUE,FALSE
769/0010,FALSE,TRUE
769/0012,TRUE,FALSE
769/0015,TRUE,FALSE
769/0017,FALSE,FALSE
769/0018,FALSE,TRUE
769/0019,TRUE,FALSE
774/0023,TRUE,FALSE
774/0029,FALSE,TRUE
774/0043,FALSE,TRUE
783/0009,FALSE,TRUE
783/0015,TRUE,FALSE
783/0016,FALSE,TRUE
783/0021,FALSE,TRUE
796/0034,TRUE,FALSE
796/0037,FALSE,TRUE
796/0046,TRUE,FALSE
796/0050,FALSE,TRUE
796/0054,FALSE,TRUE
796/0059,FALSE,TRUE
769/0023,FALSE,TRUE
769/0028,TRUE,FALSE
769/0029,FALSE,TRUE
769/0032,TRUE,FALSE
769/0038,TRUE,FALSE
769/0039,FALSE,FALSE
769/0040,TRUE,FALSE
769/0042,TRUE,FALSE
774/0049,FALSE,TRUE
774/0051,FALSE,TRUE
775/0001,FALSE,TRUE
775/0003,TRUE,FALSE
775/0004,FALSE,FALSE
775/0006,TRUE,FALSE
784/0002,FALSE,TRUE
784/0003,FALSE,TRUE
784/0008,TRUE,FALSE
784/0010,FALSE,TRUE
796/0069,FALSE,TRUE
796/0070,FALSE,TRUE
796/0074,FALSE,FALSE
796/0075,FALSE,TRUE
796/0087,TRUE,FALSE
769/0043,FALSE,TRUE
769/0051,FALSE,FALSE
769/0056,TRUE,FALSE
769/0073,FALSE,TRUE
776/0007,FALSE,TRUE
776/0011,TRUE,FALSE
776/0013,FALSE,TRUE
776/0020,FALSE,TRUE
777/0002,TRUE,FALSE
777/0003,FALSE,TRUE
784/0012,FALSE,TRUE
784/0016,FALSE,TRUE
784/0017,TRUE,FALSE
785/0002,TRUE,FALSE
796/0116,TRUE,FALSE
796/0119,FALSE,FALSE
796/0138,TRUE,FALSE
769/0118,FALSE,FALSE
770/0002,FALSE,TRUE
777/0005,FALSE,TRUE
777/0006,FALSE,TRUE
777/0017,FALSE,TRUE
777/0022,FALSE,TRUE
785/0021,FALSE,TRUE
786/0003,TRUE,FALSE
786/0006,FALSE,TRUE
796/0152,FALSE,TRUE
796/0158,FALSE,TRUE
797/0006,FALSE,TRUE
797/0008,FALSE,FALSE
770/0013,FALSE,TRUE
770/0016,TRUE,FALSE
770/0018,TRUE,FALSE
770/0021,FALSE,TRUE
770/0024,FALSE,TRUE
777/0028,FALSE,TRUE
777/0031,FALSE,TRUE
778/0002,TRUE,FALSE
786/0008,TRUE,FALSE
786/0012,TRUE,FALSE
786/0013,FALSE,TRUE
786/0014,FALSE,TRUE
786/0015,TRUE,FALSE
786/0018,TRUE,FALSE
787/0001,FALSE,TRUE
797/0009,FALSE,TRUE
797/0011,FALSE,TRUE
797/0015,FALSE,TRUE
797/0019,TRUE,FALSE
770/0028,TRUE,FALSE
770/0029,FALSE,TRUE
770/0034,FALSE,FALSE
770/0049,FALSE,TRUE
770/0053,TRUE,FALSE
770/0054,FALSE,TRUE
778/0007,FALSE,TRUE
778/0009,TRUE,FALSE
778/0014,FALSE,TRUE
778/0016,TRUE,FALSE
778/0024,FALSE,TRUE
787/0005,FALSE,TRUE
787/0008,TRUE,FALSE
788/0006,FALSE,TRUE
797/0028,TRUE,FALSE
798/0016,FALSE,TRUE
770/0069,TRUE,FALSE
770/0083,TRUE,FALSE
770/0089,TRUE,FALSE
778/0027,TRUE,FALSE
778/0031,TRUE,FALSE
778/0039,FALSE,FALSE
778/0043,TRUE,FALSE
788/0007,TRUE,FALSE
788/0009,FALSE,TRUE
788/0011,FALSE,TRUE
788/0013,TRUE,FALSE
788/0014,FALSE,TRUE
788/0017,TRUE,FALSE
788/0018,FALSE,TRUE
788/0020,FALSE,FALSE
798/0019,FALSE,TRUE
798/0021,TRUE,FALSE
798/0027,TRUE,FALSE
799/0002,FALSE,FALSE
771/0003,FALSE,FALSE
771/0012,FALSE,FALSE
771/0013,FALSE,TRUE
771/0016,FALSE,FALSE
771/0033,FALSE,TRUE
778/0054,FALSE,TRUE
778/0056,FALSE,TRUE
778/0065,FALSE,TRUE
788/0021,FALSE,TRUE
788/0023,TRUE,FALSE
788/0027,FALSE,TRUE
788/0030,TRUE,FALSE
789/0002,FALSE,TRUE
789/0004,FALSE,TRUE
789/0005,FALSE,TRUE
799/0003,FALSE,TRUE
799/0005,FALSE,TRUE
799/0009,TRUE,FALSE
799/0010,FALSE,TRUE
799/0014,FALSE,TRUE
799/0017,TRUE,FALSE
799/0018,TRUE,FALSE
799/0019,FALSE,TRUE
799/0023,TRUE,FALSE
771/0036,FALSE,TRUE
771/0037,FALSE,FALSE
771/0038,FALSE,TRUE
771/0039,FALSE,TRUE
771/0048,FALSE,TRUE
771/0052,FALSE,TRUE
771/0055,FALSE,TRUE
771/0056,FALSE,FALSE
778/0127,TRUE,FALSE
778/0139,TRUE,FALSE
789/0007,TRUE,FALSE
790/0004,FALSE,TRUE
790/0005,TRUE,FALSE
790/0007,FALSE,TRUE
790/0008,FALSE,TRUE
800/0004,TRUE,FALSE
800/0011,FALSE,TRUE
800/0012,FALSE,FALSE
800/0025,FALSE,FALSE
800/0027,TRUE,FALSE
762/0005,FALSE,TRUE
762/0012,FALSE,TRUE
762/0024,FALSE,FALSE
762/0029,TRUE,FALSE
767/0064,TRUE,FALSE
756/0612,TRUE,FALSE
758/0283,TRUE,FALSE
758/0289,TRUE,FALSE
758/0292,TRUE,FALSE
759/0005,TRUE,FALSE
759/0008,TRUE,FALSE
762/0033,TRUE,FALSE
762/0044,TRUE,FALSE
762/0059,FALSE,FALSE
762/0062,TRUE,FALSE
762/0066,FALSE,FALSE
767/0101,TRUE,FALSE
767/0103,FALSE,TRUE
767/0112,TRUE,FALSE
756/0666,TRUE,FALSE
756/0667,TRUE,FALSE
756/0676,TRUE,FALSE
756/0687,FALSE,FALSE
756/0688,TRUE,FALSE
762/0086,TRUE,FALSE
762/0092,TRUE,FALSE
762/0094,FALSE,TRUE
762/0098,FALSE,FALSE
767/0124,TRUE,FALSE
767/0139,FALSE,FALSE
767/0144,TRUE,FALSE
767/0165,TRUE,FALSE
759/0119,TRUE,FALSE
759/0123,TRUE,FALSE
759/0126,FALSE,FALSE
762/0110,TRUE,FALSE
762/0117,FALSE,TRUE
762/0122,FALSE,TRUE
762/0123,FALSE,TRUE
762/0125,TRUE,FALSE
768/0007,FALSE,TRUE
768/0008,FALSE,FALSE
768/0012,FALSE,FALSE
768/0018,FALSE,TRUE
768/0022,FALSE,TRUE
759/0129,TRUE,FALSE
759/0130,TRUE,FALSE
759/0147,TRUE,FALSE
762/0127,TRUE,FALSE
762/0128,FALSE,TRUE
762/0133,FALSE,FALSE
762/0137,TRUE,FALSE
762/0149,TRUE,FALSE
768/0043,TRUE,FALSE
768/0049,TRUE,FALSE
768/0051,TRUE,FALSE
757/0085,TRUE,FALSE
759/0202,TRUE,FALSE
760/0004,TRUE,FALSE
762/0174,TRUE,FALSE
762/0199,FALSE,TRUE
756/0196,TRUE,FALSE
757/0156,TRUE,FALSE
757/0169,TRUE,FALSE
760/0018,TRUE,FALSE
760/0020,TRUE,FALSE
760/0032,FALSE,FALSE
760/0037,TRUE,FALSE
760/0050,FALSE,TRUE
760/0051,TRUE,FALSE
760/0055,FALSE,TRUE
763/0018,FALSE,FALSE
763/0067,TRUE,FALSE
757/0185,FALSE,TRUE
757/0188,TRUE,FALSE
757/0209,TRUE,FALSE
757/0211,TRUE,FALSE
760/0056,TRUE,FALSE
761/0005,TRUE,FALSE
764/0012,TRUE,FALSE
764/0027,FALSE,FALSE
764/0053,FALSE,TRUE
757/0219,FALSE,TRUE
757/0230,FALSE,TRUE
757/0234,FALSE,TRUE
761/0008,TRUE,FALSE
761/0009,FALSE,FALSE
761/0012,FALSE,TRUE
761/0020,TRUE,FALSE
761/0026,TRUE,FALSE
761/0027,TRUE,FALSE
761/0032,TRUE,FALSE
761/0035,FALSE,TRUE
765/0004,FALSE,FALSE
765/0005,TRUE,FALSE
765/0013,TRUE,FALSE
765/0015,TRUE,FALSE
765/0022,TRUE,FALSE
756/0299,TRUE,FALSE
756/0306,TRUE,FALSE
757/0249,FALSE,TRUE
757/0282,FALSE,TRUE
761/0037,FALSE,TRUE
761/0040,TRUE,FALSE
761/0042,FALSE,TRUE
765/0063,TRUE,FALSE
757/0370,TRUE,FALSE
761/0064,TRUE,FALSE
761/0079,FALSE,TRUE
761/0083,TRUE,FALSE
761/0095,TRUE,FALSE
765/0087,TRUE,FALSE
765/0088,TRUE,FALSE
765/0134,TRUE,FALSE
757/0377,TRUE,FALSE
757/0421,TRUE,FALSE
761/0104,TRUE,FALSE
761/0107,TRUE,FALSE
761/0116,FALSE,FALSE
761/0128,TRUE,FALSE
761/0134,TRUE,FALSE
761/0135,FALSE,TRUE
765/0249,FALSE,TRUE
758/0006,TRUE,FALSE
761/0139,TRUE,FALSE
761/0148,TRUE,FALSE
761/0151,TRUE,FALSE
761/0154,TRUE,FALSE
761/0168,FALSE,TRUE
766/0001,FALSE,TRUE
766/0002,TRUE,FALSE
766/0003,FALSE,TRUE
766/0008,TRUE,FALSE
766/0010,TRUE,FALSE
758/0035,TRUE,FALSE
761/0170,TRUE,FALSE
761/0182,FALSE,TRUE
761/0189,FALSE,FALSE
761/0190,FALSE,TRUE
766/0017,FALSE,FALSE
766/0020,TRUE,FALSE
766/0047,FALSE,TRUE
766/0052,FALSE,TRUE
766/0053,TRUE,FALSE
766/0054,TRUE,FALSE
766/0058,TRUE,FALSE
756/0488,TRUE,FALSE
756/0528,TRUE,FALSE
758/0109,FALSE,FALSE
758/0111,TRUE,FALSE
761/0191,FALSE,TRUE
761/0214,FALSE,TRUE
761/0215,TRUE,FALSE
761/0222,FALSE,FALSE
767/0011,TRUE,FALSE
767/0017,FALSE,FALSE
767/0020,FALSE,FALSE
758/0115,FALSE,FALSE
761/0267,TRUE,FALSE
761/0270,TRUE,FALSE
767/0026,FALSE,FALSE
767/0033,FALSE,FALSE
767/0050,TRUE,FALSE
756/0593,TRUE,FALSE
756/0601,TRUE,FALSE
835/0121,TRUE,FALSE
835/0122,FALSE,TRUE
835/0131,TRUE,FALSE
835/0136,TRUE,FALSE
835/0141,FALSE,TRUE
835/0145,TRUE,FALSE
839/0193,TRUE,FALSE
839/0196,FALSE,FALSE
839/0207,FALSE,FALSE
842/0052,TRUE,FALSE
842/0055,FALSE,TRUE
842/0064,FALSE,TRUE
842/0065,TRUE,FALSE
842/0067,TRUE,FALSE
835/0162,FALSE,TRUE
835/0165,TRUE,FALSE
835/0166,FALSE,TRUE
835/0167,FALSE,TRUE
839/0222,FALSE,TRUE
839/0234,TRUE,FALSE
839/0239,TRUE,FALSE
842/0074,FALSE,TRUE
842/0104,TRUE,FALSE
842/0107,FALSE,FALSE
835/0179,TRUE,FALSE
836/0007,TRUE,FALSE
839/0241,TRUE,FALSE
839/0248,TRUE,FALSE
839/0251,TRUE,FALSE
839/0253,TRUE,FALSE
843/0003,FALSE,TRUE
843/0018,TRUE,FALSE
843/0045,TRUE,FALSE
843/0052,TRUE,FALSE
843/0061,FALSE,FALSE
832/0062,FALSE,TRUE
832/0072,TRUE,FALSE
836/0049,TRUE,FALSE
836/0050,FALSE,TRUE
836/0057,FALSE,TRUE
836/0067,FALSE,FALSE
839/0261,FALSE,TRUE
839/0262,TRUE,FALSE
839/0279,TRUE,FALSE
832/0132,TRUE,FALSE
832/0142,TRUE,FALSE
832/0146,TRUE,FALSE
836/0071,FALSE,FALSE
836/0072,TRUE,FALSE
836/0088,TRUE,FALSE
836/0092,TRUE,FALSE
839/0348,FALSE,FALSE
845/0013,TRUE,FALSE
845/0014,FALSE,FALSE
845/0016,TRUE,FALSE
845/0017,FALSE,FALSE
845/0019,FALSE,TRUE
832/0156,TRUE,FALSE
832/0157,TRUE,FALSE
833/0008,FALSE,TRUE
836/0093,FALSE,TRUE
836/0099,TRUE,FALSE
836/0133,TRUE,FALSE
836/0139,TRUE,FALSE
839/0365,TRUE,FALSE
839/0386,FALSE,TRUE
839/0396,TRUE,FALSE
829/0083,TRUE,FALSE
829/0085,FALSE,FALSE
829/0093,TRUE,FALSE
829/0110,FALSE,TRUE
829/0115,TRUE,FALSE
833/0020,FALSE,TRUE
833/0049,FALSE,TRUE
833/0050,TRUE,FALSE
833/0052,FALSE,TRUE
833/0058,FALSE,TRUE
836/0164,FALSE,TRUE
836/0169,TRUE,FALSE
829/0128,TRUE,FALSE
829/0131,TRUE,FALSE
829/0135,TRUE,FALSE
829/0137,TRUE,FALSE
829/0139,TRUE,FALSE
829/0141,FALSE,FALSE
834/0012,FALSE,TRUE
837/0001,TRUE,FALSE
837/0007,FALSE,TRUE
840/0015,TRUE,FALSE
840/0016,TRUE,FALSE
829/0162,FALSE,TRUE
829/0167,TRUE,FALSE
829/0170,FALSE,FALSE
829/0174,TRUE,FALSE
829/0177,TRUE,FALSE
829/0189,FALSE,FALSE
834/0019,FALSE,FALSE
834/0020,FALSE,FALSE
834/0037,TRUE,FALSE
834/0044,FALSE,TRUE
837/0034,TRUE,FALSE
840/0031,TRUE,FALSE
840/0050,TRUE,FALSE
840/0051,TRUE,FALSE
840/0055,TRUE,FALSE
840/0058,TRUE,FALSE
829/0207,TRUE,FALSE
829/0224,TRUE,FALSE
830/0002,TRUE,FALSE
830/0004,TRUE,FALSE
834/0045,TRUE,FALSE
834/0046,TRUE,FALSE
834/0047,FALSE,TRUE
834/0074,TRUE,FALSE
834/0075,FALSE,FALSE
840/0071,FALSE,TRUE
840/0081,TRUE,FALSE
840/0084,TRUE,FALSE
840/0106,TRUE,FALSE
840/0109,TRUE,FALSE
830/0007,TRUE,FALSE
830/0018,TRUE,FALSE
834/0102,TRUE,FALSE
838/0001,FALSE,TRUE
838/0010,FALSE,TRUE
838/0017,FALSE,TRUE
838/0048,FALSE,TRUE
840/0120,TRUE,FALSE
840/0128,TRUE,FALSE
830/0042,FALSE,TRUE
830/0050,TRUE,FALSE
830/0059,TRUE,FALSE
830/0079,TRUE,FALSE
830/0084,TRUE,FALSE
834/0111,TRUE,FALSE
834/0118,TRUE,FALSE
834/0119,TRUE,FALSE
834/0133,FALSE,TRUE
834/0137,TRUE,FALSE
839/0003,TRUE,FALSE
839/0008,FALSE,FALSE
840/0220,FALSE,FALSE
840/0228,TRUE,FALSE
830/0094,TRUE,FALSE
830/0095,TRUE,FALSE
830/0108,FALSE,FALSE
830/0113,FALSE,FALSE
834/0142,TRUE,FALSE
834/0144,FALSE,FALSE
834/0156,TRUE,FALSE
834/0158,TRUE,FALSE
834/0171,TRUE,FALSE
834/0186,FALSE,FALSE
839/0040,TRUE,FALSE
839/0059,TRUE,FALSE
839/0060,TRUE,FALSE
840/0246,TRUE,FALSE
841/0005,FALSE,TRUE
830/0124,FALSE,TRUE
830/0126,TRUE,FALSE
830/0135,FALSE,FALSE
830/0156,TRUE,FALSE
830/0159,TRUE,FALSE
835/0019,TRUE,FALSE
839/0095,TRUE,FALSE
841/0009,FALSE,FALSE
841/0016,FALSE,FALSE
841/0022,FALSE,TRUE
841/0025,FALSE,TRUE
841/0026,FALSE,TRUE
841/0027,FALSE,TRUE
830/0183,TRUE,FALSE
830/0184,TRUE,FALSE
831/0002,TRUE,FALSE
831/0020,TRUE,FALSE
835/0069,TRUE,FALSE
839/0108,TRUE,FALSE
839/0109,TRUE,FALSE
839/0116,TRUE,FALSE
839/0145,FALSE,FALSE
842/0002,FALSE,TRUE
842/0006,TRUE,FALSE
842/0008,FALSE,TRUE
831/0074,FALSE,TRUE
835/0079,FALSE,FALSE
835/0101,TRUE,FALSE
835/0103,TRUE,FALSE
835/0110,TRUE,FALSE
839/0148,FALSE,FALSE
839/0156,FALSE,FALSE
839/0157,FALSE,TRUE
839/0160,TRUE,FALSE
839/0168,TRUE,FALSE
839/0174,TRUE,FALSE
842/0016,FALSE,FALSE
842/0019,FALSE,TRUE
842/0027,FALSE,TRUE
842/0032,TRUE,FALSE
816/0024,FALSE,FALSE
816/0031,TRUE,FALSE
816/0036,FALSE,FALSE
816/0056,FALSE,TRUE
816/0063,FALSE,FALSE
823/0021,FALSE,TRUE
823/0025,TRUE,FALSE
823/0026,FALSE,TRUE
823/0027,FALSE,FALSE
823/0028,TRUE,FALSE
828/0197,TRUE,FALSE
807/0150,FALSE,FALSE
807/0152,FALSE,FALSE
807/0158,FALSE,TRUE
807/0161,FALSE,TRUE
807/0162,FALSE,FALSE
807/0164,FALSE,TRUE
807/0174,FALSE,FALSE
807/0177,TRUE,FALSE
816/0072,FALSE,TRUE
816/0076,FALSE,TRUE
816/0083,FALSE,TRUE
823/0031,FALSE,TRUE
823/0035,FALSE,TRUE
823/0036,FALSE,TRUE
823/0037,FALSE,TRUE
823/0055,FALSE,TRUE
828/0209,TRUE,FALSE
828/0287,TRUE,FALSE
807/0192,TRUE,FALSE
807/0204,TRUE,FALSE
807/0228,FALSE,FALSE
807/0229,FALSE,TRUE
807/0232,TRUE,FALSE
816/0109,TRUE,FALSE
816/0115,TRUE,FALSE
817/0009,FALSE,TRUE
817/0016,TRUE,FALSE
817/0017,TRUE,FALSE
823/0066,TRUE,FALSE
823/0068,FALSE,FALSE
823/0070,FALSE,TRUE
824/0002,FALSE,TRUE
824/0012,TRUE,FALSE
828/0323,TRUE,FALSE
828/0330,TRUE,FALSE
808/0009,TRUE,FALSE
809/0006,TRUE,FALSE
809/0016,TRUE,FALSE
809/0017,TRUE,FALSE
809/0022,FALSE,TRUE
809/0031,FALSE,FALSE
809/0032,TRUE,FALSE
817/0023,TRUE,FALSE
817/0024,FALSE,FALSE
817/0025,FALSE,TRUE
817/0041,FALSE,FALSE
817/0042,FALSE,FALSE
817/0044,FALSE,TRUE
824/0013,FALSE,FALSE
824/0014,FALSE,FALSE
824/0019,FALSE,FALSE
824/0020,FALSE,TRUE
824/0024,FALSE,TRUE
824/0027,TRUE,FALSE
824/0035,FALSE,TRUE
809/0037,FALSE,FALSE
809/0039,TRUE,FALSE
809/0042,FALSE,TRUE
809/0043,FALSE,TRUE
809/0044,FALSE,TRUE
809/0045,TRUE,FALSE
809/0047,FALSE,FALSE
809/0054,TRUE,FALSE
809/0056,FALSE,TRUE
817/0045,FALSE,FALSE
817/0048,FALSE,FALSE
817/0056,TRUE,FALSE
817/0065,FALSE,TRUE
817/0069,TRUE,FALSE
817/0070,FALSE,FALSE
817/0080,FALSE,TRUE
824/0036,FALSE,TRUE
824/0037,FALSE,TRUE
824/0039,TRUE,FALSE
824/0040,FALSE,TRUE
824/0043,TRUE,FALSE
824/0044,FALSE,FALSE
824/0048,TRUE,FALSE
824/0055,FALSE,TRUE
829/0025,FALSE,FALSE
829/0038,TRUE,FALSE
829/0048,TRUE,FALSE
829/0070,TRUE,FALSE
809/0084,TRUE,FALSE
809/0085,FALSE,FALSE
809/0090,FALSE,TRUE
809/0091,FALSE,FALSE
817/0091,FALSE,FALSE
817/0092,TRUE,FALSE
817/0110,TRUE,FALSE
817/0114,TRUE,FALSE
818/0002,FALSE,TRUE
818/0004,TRUE,FALSE
824/0056,FALSE,TRUE
824/0060,TRUE,FALSE
824/0062,TRUE,FALSE
824/0064,TRUE,FALSE
824/0068,FALSE,TRUE
824/0079,FALSE,TRUE
803/0004,FALSE,FALSE
803/0007,FALSE,FALSE
803/0008,FALSE,TRUE
803/0010,FALSE,TRUE
803/0011,FALSE,TRUE
810/0007,FALSE,TRUE
810/0010,TRUE,FALSE
810/0013,TRUE,FALSE
810/0014,TRUE,FALSE
810/0016,FALSE,TRUE
810/0050,FALSE,FALSE
818/0010,TRUE,FALSE
818/0014,FALSE,TRUE
818/0016,FALSE,TRUE
818/0035,TRUE,FALSE
825/0009,FALSE,TRUE
803/0030,FALSE,TRUE
803/0033,FALSE,TRUE
804/0002,FALSE,TRUE
804/0003,FALSE,TRUE
804/0004,TRUE,FALSE
804/0006,FALSE,TRUE
804/0007,FALSE,TRUE
804/0010,FALSE,TRUE
810/0067,TRUE,FALSE
811/0003,FALSE,TRUE
811/0009,FALSE,TRUE
811/0015,FALSE,TRUE
811/0017,FALSE,FALSE
811/0021,FALSE,FALSE
819/0008,TRUE,FALSE
819/0011,FALSE,FALSE
819/0012,TRUE,FALSE
819/0016,TRUE,FALSE
819/0018,TRUE,FALSE
819/0024,FALSE,TRUE
819/0026,FALSE,TRUE
819/0033,TRUE,FALSE
826/0013,FALSE,TRUE
826/0019,FALSE,TRUE
804/0012,TRUE,FALSE
804/0013,TRUE,FALSE
804/0015,TRUE,FALSE
804/0025,TRUE,FALSE
804/0027,FALSE,TRUE
804/0028,FALSE,FALSE
805/0001,TRUE,FALSE
805/0003,FALSE,TRUE
811/0024,FALSE,TRUE
811/0036,TRUE,FALSE
811/0050,TRUE,FALSE
811/0060,FALSE,TRUE
819/0035,FALSE,TRUE
819/0036,FALSE,TRUE
819/0037,FALSE,TRUE
819/0042,FALSE,TRUE
819/0049,FALSE,FALSE
819/0050,FALSE,TRUE
826/0023,TRUE,FALSE
826/0027,FALSE,TRUE
826/0029,FALSE,TRUE
826/0037,TRUE,FALSE
826/0045,FALSE,FALSE
